Data>Curtdas>Comentarios>Compartilhamentos>Texto
12 h ·>836>1 mil comentários>252 compartilhamentos>'Time to #FireFauci'
12 h ·>337>286 comentários>306 compartilhamentos>There are fears of a nationwide meat shortage
12 h ·>1,5 mil>156 comentários>611 compartilhamentos>BREAKING NEWS: The virus is now spreading rapidly in Russia
12 h ·>8,6 mil>864 comentários>1,5 mil compartilhamentos>'A ray of sunshine'. RIP. 😢💔
13 h ·>5,2 mil>1 mil comentários>3,6 mil compartilhamentos>Lockdowns are starting to END across Europe
13 h ·>3,4 mil>161 comentários>558 compartilhamentos>Police and firefighters put on this amazing light show to pay tribute to health care workers! ❤️
13 h ·>1,1 mil>226 comentários>72 compartilhamentos>Jenny's our hero too! ❤️❤️
13 h ·>3 mil>291 comentários>2 mil compartilhamentos>It's in turmoil...
13 h ·>496>267 comentários>134 compartilhamentos>The words #COVID-19 had been written on one of the Chinese flags
14 h ·>997>788 comentários>653 compartilhamentos>😩😩😩
14 h ·>6,4 mil>723 comentários>1 mil compartilhamentos>Devastating. All within the space of a fortnight. 💔
14 h ·>797>60 comentários>191 compartilhamentos>Now there's a lady with her priorities in order! 🍻😂
14 h ·>6 mil>243 comentários>1,2 mil compartilhamentos>These cops have ‘quacked’ this case 😂🦆
14 h ·>1,3 mil>376 comentários>422 compartilhamentos>Health workers are forced to wrap the dead in SHEETS
14 h ·>1,3 mil>508 comentários>789 compartilhamentos>BREAKING NEWS: Fears of a second coronavirus wave
15 h ·>206>17 comentários>62 compartilhamentos>Can YOU spot the naked woman in the picture?
15 h ·>8,3 mil>995 comentários>2,8 mil compartilhamentos>SO humiliating! 😂
15 h ·>2,4 mil>662 comentários>1,3 mil compartilhamentos>How stupid can you get...Just STAY AT HOME!!!
15 h ·>227>107 comentários>28 compartilhamentos>'Argentina will include those infected who are in the Malvinas in its statistics because they are in national territory.'
15 h ·>1,7 mil>424 comentários>654 compartilhamentos>BREAKING NEWS: Europe starts to go back to work
15 h ·>426>491 comentários>244 compartilhamentos>Nearly HALF of lorries have been taken off the road
16 h ·>1,5 mil>503 comentários>1,8 mil compartilhamentos>JUST IN: This could be devastating
16 h ·>3,6 mil>279 comentários>331 compartilhamentos>So heartbreaking. RIP Katie 💔
16 h ·>6,4 mil>2,8 mil comentários>17 mil compartilhamentos>'This could be a long, hard road that we have ahead of us'
16 h ·>412>208 comentários>221 compartilhamentos>'DON'T book summer holidays hoping coronavirus crisis will be over'
17 h ·>920>58 comentários>156 compartilhamentos>Heart breaking.
17 h ·>673>263 comentários>128 compartilhamentos>Captain Brett Crozier feared 50 of his crew would DIE from coronavirus.
17 h ·>345>121 comentários>62 compartilhamentos>The British teenager was accused of lying and was prosecuted by authorities
17 h ·>599>171 comentários>118 compartilhamentos>The company refused to sell the machines to Mexican hospitals to help treat coronavirus patients.
17 h ·>291>41 comentários>49 compartilhamentos>Almost 100 bikes raced through near empty streets in New York City.
18 h ·>121>14 comentários>19 compartilhamentos>Instant karma.
18 h ·>438>27 comentários>127 compartilhamentos>This is a hilarious way to scare the trashman 🤣
18 h ·>364>628 comentários>55 compartilhamentos>The president tweeted that Azar 'told me nothing until later'
18 h ·>87>38 comentários>10 compartilhamentos>Director Smith claims convicted rapist Weinstein didn't pay him for seven years.
18 h ·>167>61 comentários>18 compartilhamentos>The 49-year-olds death was not related to coronavirus.
18 h ·>167>61 comentários>18 compartilhamentos>The 49-year-olds death was not related to coronavirus.
19 h ·>793>58 comentários>46 compartilhamentos>Changing things up
19 h ·>58>35 comentários>10 compartilhamentos>'The most disgusting tweet of the coronavirus crisis'
19 h ·>169>38 comentários>23 compartilhamentos>This kid has an ODD way to have fun during quarantine... 🤔😂
19 h ·>320>205 comentários>35 compartilhamentos>'It's vital that Boris rests to recover from his coronavirus ordeal'
20 h ·>338>34 comentários>40 compartilhamentos>Racing legend Sterling Moss passed away aged 90. RIP
20 h ·>65>24 comentários>11 compartilhamentos>Joe Exotic 'is terrified of big cats' 😲
20 h ·>510>338 comentários>169 compartilhamentos>Vital supplies coming from China are failing UK safety checks upon arrival.
20 h ·>1,2 mil>188 comentários>253 compartilhamentos>THANK YOU 👏👏👏
20 h ·>254>35 comentários>47 compartilhamentos>This gran doesn't let her wheelchair stop her from doing soccer tricks!
20 h ·>6,2 mil>9 mil comentários>2,9 mil compartilhamentos>Shock new theory turns Tiger King tale upside down.
21 h ·>2,7 mil>243 comentários>588 compartilhamentos>The deadly storm hit as people head to public shelters to social distance during the coronavirus pandemic.
21 h ·>279>241 comentários>50 compartilhamentos>Even though machines Trump lauded as 'game-changing' were branded virtually useless.
21 h ·>273>443 comentários>17 compartilhamentos>Before Kim became the superstar she is today ❤️
21 h ·>155>58 comentários>82 compartilhamentos>Here's the simple four-step routine to fix it.
21 h ·>438>133 comentários>86 compartilhamentos>He is now facing the biggest challenge in his career due to the coronavirus pandemic.
22 h ·>299>78 comentários>125 compartilhamentos>Only in Australia 🇦🇺🐍Additional Clip via ViralHog
22 h ·>119>124 comentários>23 compartilhamentos>Will terrified public leave lockdown even when they can?
22 h ·>88>13 comentários>9 compartilhamentos>Tim Brooke-Taylor was a patriot right down to his red, white and blue underpants.
22 h ·>110>156 comentários>8 compartilhamentos>Jeep your distance!
22 h ·>2,4 mil>435 comentários>174 compartilhamentos>'Jenny from New Zealand' who stood at Boris Johnson's bedside for 48 hours feels 'very humble'
22 h ·>511>74 comentários>81 compartilhamentos>What a lonely life!
22 h ·>991>529 comentários>426 compartilhamentos>Not a happy bunny!
23 h ·>101>16 comentários>10 compartilhamentos>So clever!
23 h ·>654>31 comentários>85 compartilhamentos>This is an experience of a lifetime 🐋
23 h ·>143>15 comentários>77 compartilhamentos>How lockdowns could also flatten the 'economic damage curve'
23 h ·>955>322 comentários>167 compartilhamentos>Trump reportedly advised Chera to leave NYC but he tragically contracted COVID-19 anyway.
23 h ·>172>76 comentários>36 compartilhamentos>After his daughter starting showing coronavirus symptoms
23 h ·>627>63 comentários>122 compartilhamentos>He faces 20 years in prison.
Ontem às 20:35 ·>291>424 comentários>26 compartilhamentos>Party insiders say Democratic nominee should BEG Michelle Obama to be his No 2
Ontem às 20:30 ·>202>14 comentários>25 compartilhamentos>They broke into her home, forced her into a car.
Ontem às 20:20 ·>484>122 comentários>80 compartilhamentos>As country's death toll rises 619 in a day to 16,972
Ontem às 20:15 ·>62>23 comentários>23 compartilhamentos>Hugh Hefner's infamous party grotto drained 🐰
Ontem às 20:00 ·>161>70 comentários>29 compartilhamentos>'It's really frustrating'
Ontem às 19:50 ·>660>1 mil comentários>266 compartilhamentos>They say Trump ignored the warnings.
Ontem às 19:45 ·>24 mil>5,7 mil comentários>4,4 mil compartilhamentos>She has been on a ventilator since Friday. 💔
Ontem às 19:30 ·>151>40 comentários>27 compartilhamentos>Internet saves Easter
Ontem às 19:15 ·>5,1 mil>764 comentários>1,1 mil compartilhamentos>Shocking Easter Sunday scenes 💔
Ontem às 19:00 ·>442>413 comentários>75 compartilhamentos>'The move will save ''hundreds of thousands of energy jobs in U.S.''
Ontem às 18:50 ·>5,6 mil>1,2 mil comentários>2,5 mil compartilhamentos>They are ALL cakes!
Ontem às 18:45 ·>85>67 comentários>27 compartilhamentos>A solution for those who are in DESPERATE need for a trim! 💇‍♂️
Ontem às 18:30 ·>812>198 comentários>31 compartilhamentos>'Britain was best at times of crisis'
Ontem às 18:20 ·>2 mil>347 comentários>197 compartilhamentos>'Utterly brilliant' 👏 👏 👏
Ontem às 18:15 ·>1,2 mil>105 comentários>179 compartilhamentos>Utterly CRUEL 😡
Ontem às 18:00 ·>995>435 comentários>502 compartilhamentos>Coronavirus has been in California 'a lot longer than we believed.' Worrying.
Ontem às 17:50 ·>281>111 comentários>132 compartilhamentos>A game-changer app??
Ontem às 17:45 ·>782>272 comentários>210 compartilhamentos>American Pie singer says the music really has died 😬
Ontem às 17:30 ·>293>148 comentários>85 compartilhamentos>Could the lockdown be lifted by May 1st?!
Ontem às 17:15 ·>249>88 comentários>28 compartilhamentos>'Come on big fella, you've nearly got me' 😡
Ontem às 17:00 ·>718>75 comentários>40 compartilhamentos>His wife and mother to their children read a powerful Bible verse to honour them at a closed Easter service today. RIP little angels 🙏
Ontem às 16:45 ·>2 mil>575 comentários>773 compartilhamentos>He was given a surprise flight in a fighter jet as a retirement present. So awful.
Ontem às 16:35 ·>1 mil>84 comentários>90 compartilhamentos>'Live from Zoom!'
Ontem às 16:30 ·>711>181 comentários>293 compartilhamentos>🚨4.5million Americans will be affected 🚨
Ontem às 16:20 ·>535>161 comentários>239 compartilhamentos>This man is not taking any chances! via ViralHog
Ontem às 16:15 ·>9,3 mil>448 comentários>1,2 mil compartilhamentos>'Moving, mesmerising, magnificent!'
Ontem às 16:00 ·>2,3 mil>546 comentários>228 compartilhamentos>A true hero! 👏👏 👏 👏
Ontem às 15:45 ·>2,6 mil>407 comentários>434 compartilhamentos>MONSTER!! Who could do such a thing?? 😡
Ontem às 15:35 ·>143>95 comentários>65 compartilhamentos>Check your mail!
Ontem às 15:30 ·>470>331 comentários>207 compartilhamentos>🚨 Obese people are more are more likely to die from coronavirus 🚨
Ontem às 15:15 ·>1,1 mil>307 comentários>86 compartilhamentos>Boris Johnson had angels 'when things could have gone either way' ❤️
Ontem às 15:00 ·>5,8 mil>345 comentários>775 compartilhamentos>A stunning performance to bring 'love, healing and hope' to Italy ❤️
Ontem às 14:45 ·>923>115 comentários>95 compartilhamentos>Harrowing news just in. RIP.
Ontem às 14:30 ·>572>163 comentários>50 compartilhamentos>'There were dark times, I was worried sick' 💔
Ontem às 14:14 ·>663>60 comentários>69 compartilhamentos>Hope for New York state?!
Ontem às 14:05 ·>3,4 mil>300 comentários>362 compartilhamentos>More hope that Europe's deadliest outbreak to date has peaked 🙌🙌🙌🙌
Ontem às 14:00 ·>2,9 mil>1,1 mil comentários>2 mil compartilhamentos>'Game-changer'
Ontem às 13:50 ·>1,5 mil>58 comentários>183 compartilhamentos>'Mum and Dad, I pronounce you man and wife!' ❤
Ontem às 13:45 ·>890>1 mil comentários>400 compartilhamentos>'There was a lot of push back about shutting things down'
Ontem às 13:30 ·>2,8 mil>857 comentários>1 mil compartilhamentos>Absolutely heartbreaking. She was so young.
Ontem às 13:20 ·>180>244 comentários>15 compartilhamentos>Just DAYS after he suspended his campaign
Ontem às 13:15 ·>414>181 comentários>47 compartilhamentos>'It's extremely disturbing'
Ontem às 13:00 ·>431>32 comentários>29 compartilhamentos>'Make someone's day by sending them a note!' 😍
Ontem às 12:45 ·>320>545 comentários>102 compartilhamentos>There is still no clear cut plan of action to end the pandemic.
Ontem às 12:36 ·>3,6 mil>44 comentários>133 compartilhamentos>This cat lover knew she needed to help this adorable stray kitten! ❤️🐈
Ontem às 12:30 ·>6,1 mil>2,4 mil comentários>2,9 mil compartilhamentos>The Great FLOUT-doors!
Ontem às 12:20 ·>964>99 comentários>32 compartilhamentos>💔💔💔
Ontem às 12:15 ·>165>60 comentários>32 compartilhamentos>'You're doing your people a favor if you get them furloughed first'
Ontem às 12:00 ·>1,7 mil>639 comentários>138 compartilhamentos>'It's hard to find the words to express my debt' 🙏🏻
Ontem às 11:45 ·>1,1 mil>90 comentários>174 compartilhamentos>She said: 'I love doing what I do but I can't work for incompetent people any more'
Ontem às 11:30 ·>475>789 comentários>52 compartilhamentos>He 'has ditched both his HRH title and the royal family name'
Ontem às 11:21 ·>608>291 comentários>236 compartilhamentos>This man refused to serve a driver during this pandemic as his truck couldn't fit in the drive-thru! via ViralHog
Ontem às 11:21 ·>608>291 comentários>236 compartilhamentos>This man refused to serve a driver during this pandemic as his truck couldn't fit in the drive-thru! via ViralHog
Ontem às 11:15 ·>1,8 mil>941 comentários>723 compartilhamentos>THIS JUST IN: China's economy is forecast to be almost 10 per cent down
Ontem às 11:00 ·>4,3 mil>447 comentários>857 compartilhamentos>Heartbreaking news just in. 💔
Ontem às 10:45 ·>1,5 mil>1,2 mil comentários>143 compartilhamentos>'We're winning the battle, we're winning the war' 🙏🏻
Ontem às 10:30 ·>896>255 comentários>163 compartilhamentos>Devastating.
Ontem às 10:15 ·>679>218 comentários>402 compartilhamentos>THIS JUST IN: One patient is infecting 5.7 others rather than 2.5
Ontem às 10:05 ·>613>39 comentários>123 compartilhamentos>He was completely convinced this car was moving! 😂
Ontem às 10:00 ·>630>99 comentários>228 compartilhamentos>'People need to listen, they need to take this seriously.'
Ontem às 09:42 ·>16 mil>1,8 mil comentários>2,4 mil compartilhamentos>Boris is finally going home! 🙏🏻
Ontem às 09:42 ·>16 mil>1,8 mil comentários>2,4 mil compartilhamentos>Boris is finally going home! 🙏🏻
Ontem às 09:30 ·>1,1 mil>604 comentários>451 compartilhamentos>He has allegedly been involved in Ethiopian cover-ups
Ontem às 09:15 ·>118>36 comentários>39 compartilhamentos>'Some people have gone crazy'
Ontem às 09:00 ·>1,2 mil>98 comentários>411 compartilhamentos>THIS JUST IN: Kremlin declares 'state of emergency'
Ontem às 08:45 ·>410>223 comentários>52 compartilhamentos>'The whole world is suffering and needs to be united in facing the pandemic'
Ontem às 08:37 ·>2,2 mil>519 comentários>484 compartilhamentos>Nothing could wake this ferret from his deep sleep! 😂
Ontem às 08:30 ·>1,3 mil>228 comentários>177 compartilhamentos>Keep on fighting Becky! 🙏🏻
Ontem às 08:20 ·>243>137 comentários>90 compartilhamentos>🚨 Don't kiss your cat or dog and wash your hands after every pat 🚨
Ontem às 08:15 ·>1,4 mil>159 comentários>213 compartilhamentos>She told her children in a final call: 'My life is finished.' 💔
Ontem às 08:15 ·>1,4 mil>159 comentários>213 compartilhamentos>She told her children in a final call: 'My life is finished.' 💔
Ontem às 08:00 ·>996>223 comentários>703 compartilhamentos>The last time the area erupted was 800 years ago 🤯🤯🤯
Ontem às 07:50 ·>639>114 comentários>70 compartilhamentos>She said she was shocked by the inhumane request. 😔
Ontem às 07:43 ·>571>103 comentários>79 compartilhamentos>+++ THIS JUST IN +++
Ontem às 07:36 ·>2,4 mil>718 comentários>1,2 mil compartilhamentos>Fresh hope! 🙏🏻
Ontem às 07:30 ·>2,6 mil>429 comentários>170 compartilhamentos>He is walking, watching films and even reading his beloved childhood Tintin books in bed. 👏👏👏
Ontem às 07:20 ·>802>283 comentários>189 compartilhamentos>This brave mom rescued her children from a venomous snake! 😱🐍
Ontem às 07:15 ·>658>402 comentários>189 compartilhamentos>🚨 Higher than Italy or Spain 🚨
Ontem às 07:00 ·>7,8 mil>552 comentários>2,6 mil compartilhamentos>RIP. 💔 A true legend.
Ontem às 06:52 ·>882>804 comentários>236 compartilhamentos>'Governments were NOT ready for coronavirus'
Ontem às 06:45 ·>201>88 comentários>23 compartilhamentos>'No one asked a doctor to mask up and physically examine him the whole time - more than 10 days.'
Ontem às 06:30 ·>2,1 mil>896 comentários>686 compartilhamentos>'The selfishness is mind boggling.'
Ontem às 06:20 ·>926>90 comentários>201 compartilhamentos>THIS JUST IN: Australia is in 'a position of strength' in the fight against the coronavirus
Ontem às 06:15 ·>545>534 comentários>305 compartilhamentos>President Trump described the drug as a 'game changer'.
Ontem às 06:05 ·>11 mil>1,3 mil comentários>7,5 mil compartilhamentos>When you can't decide who will get to be this year's Easter bunny... 😂
Ontem às 06:00 ·>462>308 comentários>254 compartilhamentos>THIS JUST IN: Officials demand the right to vet scientific papers
Ontem às 05:50 ·>1 mil>66 comentários>52 compartilhamentos>Great news!
Ontem às 05:50 ·>1 mil>66 comentários>52 compartilhamentos>Great news!
Ontem às 05:45 ·>3,2 mil>805 comentários>1,8 mil compartilhamentos>He was unloading tents for the homeless from his van outside his own home.
Ontem às 05:30 ·>7 mil>412 comentários>1 mil compartilhamentos>They left this world just three days apart from each other 💔
Ontem às 05:15 ·>5,4 mil>273 comentários>181 compartilhamentos>'Wishing you all a safe and happy Easter' ❤️
Ontem às 05:00 ·>8 mil>953 comentários>3,3 mil compartilhamentos>So sad. The illness for both men came on extremely suddenly and without warning. 💔
Ontem às 04:50 ·>323>65 comentários>19 compartilhamentos>Jack Depp really is his father's mini-me 😲😲😲
Ontem às 04:45 ·>861>76 comentários>83 compartilhamentos>So tragic. RIP. 💔💔💔
Ontem às 04:30 ·>2 mil>626 comentários>1,3 mil compartilhamentos>Australians are being warned not to get their hopes up around any easing of coronavirus lockdown restrictions in the next six months
Ontem às 04:15 ·>623>225 comentários>252 compartilhamentos>They go a whole day without eating 😔
Ontem às 04:15 ·>623>225 comentários>252 compartilhamentos>They go a whole day without eating 😔
Ontem às 04:00 ·>286>299 comentários>18 compartilhamentos>The Royal wedding is set to help boost Britain's morale again 👰
Ontem às 03:45 ·>469>119 comentários>138 compartilhamentos>Coronavirus has now hit WWE as member tests positive for the deadly virus
Ontem às 03:30 ·>1 mil>469 comentários>345 compartilhamentos>British hospitals are struggling to cope as coronavirus continues to grip the nation
Ontem às 03:20 ·>131>57 comentários>9 compartilhamentos>Billie Eilish is silencing her haters
Ontem às 03:15 ·>356>221 comentários>54 compartilhamentos>Mississippi churches are now BANNED from holding drive-in services over Easter
Ontem às 03:00 ·>1,3 mil>169 comentários>70 compartilhamentos>What an AMAZING gesture 👏👏👏
Ontem às 02:45 ·>980>224 comentários>243 compartilhamentos>Disney World employees will no longer receive wages after the beloved resort was forced to close
Ontem às 02:30 ·>1,3 mil>165 comentários>73 compartilhamentos>After sparking backlash for saying quarantine 'is like being in jail' Ellen is continuing to use her means to help during the global crisis
Ontem às 02:15 ·>890>93 comentários>168 compartilhamentos>Coronavirus presents a 'clear and present danger' to gorillas and orangutans
Ontem às 02:00 ·>722>135 comentários>97 compartilhamentos>BREAKING: The man was found dead inside his hotel room.
Ontem às 01:45 ·>292>378 comentários>106 compartilhamentos>They'll know within weeks if the jab actually works in treating coronavirus patients 🙏
Ontem às 01:30 ·>1,2 mil>123 comentários>147 compartilhamentos>AMAZING - stepping up to help abuse victims during lockdown.
Ontem às 01:15 ·>1,5 mil>534 comentários>1,1 mil compartilhamentos>It comes after 3.5 million antibody tests from China were found to be faulty
Ontem às 01:05 ·>417>57 comentários>75 compartilhamentos>This dad built the most amazing contraption in his backyard!
Ontem às 01:00 ·>1,5 mil>1,1 mil comentários>399 compartilhamentos>'We have to get our country get back! People want to get back to work'
Ontem às 00:45 ·>710>139 comentários>193 compartilhamentos>A glimpse of normal life.
Ontem às 00:30 ·>2,4 mil>668 comentários>2 mil compartilhamentos>The Chinese laboratory has been using US money to carry out research on bats which are believed to be the original source of the deadly coronavirus.
Ontem às 00:15 ·>992>137 comentários>206 compartilhamentos>It's the largest outbreak in California to date
Ontem às 00:00 ·>932>72 comentários>87 compartilhamentos>Tragic news just in
11 de abril às 23:50 ·>366>86 comentários>83 compartilhamentos>It will take an army to free this boy from that baby swing 🤣via ViralHog
11 de abril às 23:45 ·>345>38 comentários>51 compartilhamentos>A very sombre Easter
11 de abril às 23:30 ·>475>614 comentários>79 compartilhamentos>He is instead tuning into Sunday service with a controversial pastor who claims Obama was 'paving the way' for the Antichrist
11 de abril às 23:15 ·>594>400 comentários>167 compartilhamentos>Panic buying mania just won't end
11 de abril às 23:00 ·>135>5 comentários>17 compartilhamentos>Just think how well they 'protect' your bathroom...
11 de abril às 22:45 ·>819>41 comentários>74 compartilhamentos>Rainbow for an egg - a simple way to brighten up Easter 🌈 🥚
11 de abril às 22:35 ·>720>43 comentários>104 compartilhamentos>This DIY dad built his family a ski lift!
11 de abril às 22:30 ·>788>129 comentários>202 compartilhamentos>The WikiLeaks founder is now a proud father of two sons after falling in love with his lawyer
11 de abril às 22:15 ·>12 mil>3,5 mil comentários>16 mil compartilhamentos>HUGE news! They conducted research on bats from the cave which is claimed to be the original source of the deadly outbreak.
11 de abril às 22:00 ·>1,6 mil>109 comentários>213 compartilhamentos>A true hero - remembered for his bravery. RIP
